,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
355,GO_Biological_Process_2021,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,CACNA1C
356,GO_Biological_Process_2021,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,BCL2
357,GO_Biological_Process_2021,regulation of cellular respiration (GO:0043457),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,IFNAR1
358,GO_Biological_Process_2021,regulation of cellular response to growth factor stimulus (GO:0090287),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,ZDHHC17
359,GO_Biological_Process_2021,cell communication by electrical coupling involved in cardiac conduction (GO:0086064),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,CACNA1C
360,GO_Biological_Process_2021,regulation of leukocyte migration (GO:0002685),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,MIA3
361,GO_Biological_Process_2021,regulation of metal ion transport (GO:0010959),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,BCL2
362,GO_Biological_Process_2021,diol biosynthetic process (GO:0034312),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,ASAH1
363,GO_Biological_Process_2021,regulation of steroid biosynthetic process (GO:0050810),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,ASAH1
364,GO_Biological_Process_2021,positive regulation of dendrite extension (GO:1903861),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,ITSN2
365,GO_Biological_Process_2021,positive regulation of heart rate (GO:0010460),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,PDE4D
366,GO_Biological_Process_2021,snRNA metabolic process (GO:0016073),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,RBM7
367,GO_Biological_Process_2021,membrane depolarization during cardiac muscle cell action potential (GO:0086012),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,CACNA1C
368,GO_Biological_Process_2021,negative regulation of amyloid-beta formation (GO:1902430),1/17,0.1491150502899167,0.4177697011463238,0,0,6.580784574468085,12.52347733311014,NTRK2
369,GO_Biological_Process_2021,regulation of cell growth (GO:0001558),4/217,0.1503206172391251,0.4177697011463238,0,0,1.989392209110519,3.769868032750272,CAPRIN2;BCL2;SMARCA2;CXCL16
370,GO_Biological_Process_2021,neurotransmitter transport (GO:0006836),2/73,0.1515661358846441,0.4177697011463238,0,0,2.973563304963471,5.610320635932044,STXBP3;GLS
371,GO_Biological_Process_2021,response to molecule of bacterial origin (GO:0002237),2/73,0.1515661358846441,0.4177697011463238,0,0,2.973563304963471,5.610320635932044,ERBIN;IFNAR1
372,GO_Biological_Process_2021,negative regulation of programmed cell death (GO:0043069),6/381,0.1531477107345973,0.4177697011463238,0,0,1.6993224043715849,3.1885276610754456,DNAJC3;GRK5;BCL2;TAX1BP1;HIPK3;IFIT3
373,GO_Biological_Process_2021,negative regulation of DNA-binding transcription factor activity (GO:0043433),3/143,0.1535781081807438,0.4177697011463238,0,0,2.2662442396313365,4.245912814980434,NWD1;TAX1BP1;ERBIN
374,GO_Biological_Process_2021,cellular response to amino acid starvation (GO:0034198),2/74,0.1548592468071058,0.4177697011463238,0,0,2.9321152703505646,5.469094757064261,ATP6V1A;IMPACT
375,GO_Biological_Process_2021,regulation of peptide hormone secretion (GO:0090276),2/74,0.1548592468071058,0.4177697011463238,0,0,2.9321152703505646,5.469094757064261,ITPR2;CACNA1C
376,GO_Biological_Process_2021,negative regulation of cell migration (GO:0030336),3/144,0.155825954567429,0.4177697011463238,0,0,2.250057195149852,4.182891360101145,MAGI2;MIA3;SCAI
377,GO_Biological_Process_2021,protein O-linked mannosylation (GO:0035269),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,TMTC3
378,GO_Biological_Process_2021,negative regulation of leukocyte cell-cell adhesion (GO:1903038),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,MIA3
379,GO_Biological_Process_2021,regulation of cellular protein catabolic process (GO:1903362),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,RDX
380,GO_Biological_Process_2021,cell migration involved in sprouting angiogenesis (GO:0002042),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,MIA3
381,GO_Biological_Process_2021,regulation of dendrite extension (GO:1903859),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,ITSN2
382,GO_Biological_Process_2021,regulation of early endosome to late endosome transport (GO:2000641),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,RDX
383,GO_Biological_Process_2021,negative regulation of Rho protein signal transduction (GO:0035024),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,SCAI
384,GO_Biological_Process_2021,cellular response to pH (GO:0071467),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,IMPACT
385,GO_Biological_Process_2021,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,NFE2L2
386,GO_Biological_Process_2021,embryonic axis specification (GO:0000578),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,CXXC4
387,GO_Biological_Process_2021,regulation of presynapse assembly (GO:1905606),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,PTPRD
388,GO_Biological_Process_2021,regulation of presynapse organization (GO:0099174),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,PTPRD
389,GO_Biological_Process_2021,regulation of spindle organization (GO:0090224),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,MAP9
390,GO_Biological_Process_2021,positive regulation of cell adhesion mediated by integrin (GO:0033630),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,ADAM9
391,GO_Biological_Process_2021,G protein-coupled acetylcholine receptor signaling pathway (GO:0007213),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,CHRM3
392,GO_Biological_Process_2021,regulation of transforming growth factor beta production (GO:0071634),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,ITGB8
393,GO_Biological_Process_2021,release of cytochrome c from mitochondria (GO:0001836),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,BCL2
394,GO_Biological_Process_2021,response to axon injury (GO:0048678),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,MTR
395,GO_Biological_Process_2021,response to interferon-alpha (GO:0035455),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,IFNAR1
396,GO_Biological_Process_2021,rRNA catabolic process (GO:0016075),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,DIS3L
397,GO_Biological_Process_2021,positive regulation of phosphoprotein phosphatase activity (GO:0032516),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,MAGI2
398,GO_Biological_Process_2021,"synaptic transmission, glutamatergic (GO:0035249)",1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,CDH8
399,GO_Biological_Process_2021,T cell migration (GO:0072678),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,CXCL16
400,GO_Biological_Process_2021,positive regulation of stress-activated protein kinase signaling cascade (GO:0070304),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,TAOK3
401,GO_Biological_Process_2021,presynapse assembly (GO:0099054),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,PTPRD
402,GO_Biological_Process_2021,protein localization to centrosome (GO:0071539),1/18,0.157162741797235,0.4177697011463238,0,0,6.193366708385482,11.46066058904648,CEP83
403,GO_Biological_Process_2021,response to amino acid starvation (GO:1990928),2/75,0.1581661406146077,0.4177697011463238,0,0,2.8918027983297927,5.332800363434916,ATP6V1A;IMPACT
404,GO_Biological_Process_2021,cell morphogenesis involved in neuron differentiation (GO:0048667),2/76,0.1614862669771164,0.4177697011463238,0,0,2.8525798525798525,5.201209182230431,PARD6B;ZDHHC17
405,GO_Biological_Process_2021,cellular response to hormone stimulus (GO:0032870),2/76,0.1614862669771164,0.4177697011463238,0,0,2.8525798525798525,5.201209182230431,THRB;RDX
406,GO_Biological_Process_2021,positive regulation of growth (GO:0045927),2/76,0.1614862669771164,0.4177697011463238,0,0,2.8525798525798525,5.201209182230431,BCL2;CXCL16
407,GO_Biological_Process_2021,water-soluble vitamin metabolic process (GO:0006767),2/76,0.1614862669771164,0.4177697011463238,0,0,2.8525798525798525,5.201209182230431,MTHFD2L;MTR
408,GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),4/224,0.1627788521149849,0.4177697011463238,0,0,1.9254054054054053,3.49530922248094,ZMYND11;MAP3K7;ZDHHC17;TRIM22
409,GO_Biological_Process_2021,regulation of organelle assembly (GO:1902115),2/77,0.1648190846691282,0.4177697011463238,0,0,2.814402852049911,5.0741062177156495,DYNC2LI1;RDX
410,GO_Biological_Process_2021,positive regulation of transferase activity (GO:0051347),3/148,0.1649186669642718,0.4177697011463238,0,0,2.1875417130144603,3.9426126728276953,EPM2AIP1;NTRK2;SERINC1
411,GO_Biological_Process_2021,actin filament capping (GO:0051693),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,TWF1
412,GO_Biological_Process_2021,barbed-end actin filament capping (GO:0051016),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,TWF1
413,GO_Biological_Process_2021,cardiac muscle cell contraction (GO:0086003),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,CACNA1C
414,GO_Biological_Process_2021,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,NFE2L2
415,GO_Biological_Process_2021,regulation of exosomal secretion (GO:1903541),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,ATP9A
416,GO_Biological_Process_2021,negative regulation of RNA metabolic process (GO:0051253),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,PTBP3
417,GO_Biological_Process_2021,negative regulation of RNA splicing (GO:0033119),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,PTBP3
418,GO_Biological_Process_2021,regulation of leukocyte chemotaxis (GO:0002688),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,MTUS1
419,GO_Biological_Process_2021,regulation of mitochondrial membrane permeability (GO:0046902),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,BCL2
420,GO_Biological_Process_2021,endoplasmic reticulum mannose trimming (GO:1904380),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,UGGT2
421,GO_Biological_Process_2021,establishment or maintenance of apical/basal cell polarity (GO:0035088),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,ERBIN
422,GO_Biological_Process_2021,regulation of T cell cytokine production (GO:0002724),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,MAP3K7
423,GO_Biological_Process_2021,folic acid metabolic process (GO:0046655),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,MTHFD2L
424,GO_Biological_Process_2021,positive regulation of cellular protein catabolic process (GO:1903364),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,RDX
425,GO_Biological_Process_2021,heart trabecula morphogenesis (GO:0061384),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,ADGRG6
426,GO_Biological_Process_2021,sphingosine metabolic process (GO:0006670),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,ASAH1
427,GO_Biological_Process_2021,N-glycan processing (GO:0006491),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,MGAT4A
428,GO_Biological_Process_2021,negative regulation of amyloid precursor protein catabolic process (GO:1902992),1/19,0.1651347170981347,0.4177697011463238,0,0,5.848995271867612,10.534003466039604,NTRK2
429,GO_Biological_Process_2021,positive regulation of hydrolase activity (GO:0051345),3/149,0.1672163083200179,0.4177697011463238,0,0,2.172448077772868,3.885351794697963,CAV2;RAPGEF6;MAPRE2
430,GO_Biological_Process_2021,negative regulation of apoptotic signaling pathway (GO:2001234),2/78,0.1681640613837833,0.4177697011463238,0,0,2.777230509428652,4.951288822333974,BCL2;ZMYND11
431,GO_Biological_Process_2021,protein modification process (GO:0036211),2/78,0.1681640613837833,0.4177697011463238,0,0,2.777230509428652,4.951288822333974,CHRM3;USP25
432,GO_Biological_Process_2021,response to cytokine (GO:0034097),3/150,0.1695233887567999,0.4177697011463238,0,0,2.1575597981127936,3.829160266439708,BCL2;ADAM9;CXCL16
433,GO_Biological_Process_2021,regulation of neuron differentiation (GO:0045664),2/79,0.1715206736498606,0.4177697011463238,0,0,2.7410236822001526,4.8325658420149225,IMPACT;BEND6
434,GO_Biological_Process_2021,positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),2/79,0.1715206736498606,0.4177697011463238,0,0,2.7410236822001526,4.8325658420149225,RNF19A;NFE2L2
435,GO_Biological_Process_2021,mRNA 3'-end processing (GO:0031124),2/79,0.1715206736498606,0.4177697011463238,0,0,2.7410236822001526,4.8325658420149225,CPSF2;RPRD2
436,GO_Biological_Process_2021,negative regulation of axon extension involved in axon guidance (GO:0048843),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,SEMA6D
437,GO_Biological_Process_2021,adrenergic receptor signaling pathway (GO:0071875),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,PDE4D
438,GO_Biological_Process_2021,cellular response to misfolded protein (GO:0071218),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,UGGT2
439,GO_Biological_Process_2021,regulation of hippo signaling (GO:0035330),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,WWC2
440,GO_Biological_Process_2021,regulation of nuclear division (GO:0051783),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,CAV2
441,GO_Biological_Process_2021,early endosome to late endosome transport (GO:0045022),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,AKTIP
442,GO_Biological_Process_2021,regulation of programmed necrotic cell death (GO:0062098),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,ASAH1
443,GO_Biological_Process_2021,endoplasmic reticulum calcium ion homeostasis (GO:0032469),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,BCL2
444,GO_Biological_Process_2021,regulation of smooth muscle contraction (GO:0006940),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,CHRM3
445,GO_Biological_Process_2021,folic acid-containing compound metabolic process (GO:0006760),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,MTHFD2L
446,GO_Biological_Process_2021,inositol phosphate-mediated signaling (GO:0048016),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,PPP3CA
447,GO_Biological_Process_2021,mitochondrial cytochrome c oxidase assembly (GO:0033617),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,COX20
448,GO_Biological_Process_2021,post-transcriptional gene silencing by RNA (GO:0035194),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,TNRC6B
449,GO_Biological_Process_2021,modulation by symbiont of entry into host (GO:0052372),1/20,0.1730316847300859,0.4177697011463238,0,0,5.5408734602463605,9.720246555313304,TRIM22
450,GO_Biological_Process_2021,negative regulation of cellular component organization (GO:0051129),2/80,0.1748884067390613,0.4177697011463238,0,0,2.705745235157,4.717756830735014,IMPACT;RDX
451,GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),2/80,0.1748884067390613,0.4177697011463238,0,0,2.705745235157,4.717756830735014,BCL2;ZMYND11
452,GO_Biological_Process_2021,positive regulation of cell adhesion (GO:0045785),2/80,0.1748884067390613,0.4177697011463238,0,0,2.705745235157,4.717756830735014,PPP3CA;ADAM9
453,GO_Biological_Process_2021,skin development (GO:0043588),2/80,0.1748884067390613,0.4177697011463238,0,0,2.705745235157,4.717756830735014,ASAH1;ADAM9
454,GO_Biological_Process_2021,regulation of autophagy (GO:0010506),4/231,0.1755985387948355,0.4177697011463238,0,0,1.8653649243957613,3.2449047300180416,ATP6V1A;BCL2;EIF4G3;TRIM22
455,GO_Biological_Process_2021,negative regulation of protein modification process (GO:0031400),2/81,0.1782667544402766,0.4177697011463238,0,0,2.6713599133554458,4.606691329770196,IMPACT;IBTK
456,GO_Biological_Process_2021,acetylcholine receptor signaling pathway (GO:0095500),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,CHRM3
457,GO_Biological_Process_2021,regulation of anoikis (GO:2000209),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,BCL2
458,GO_Biological_Process_2021,regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,CACNA1C
459,GO_Biological_Process_2021,calcium ion transport into cytosol (GO:0060402),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,CACNA1C
460,GO_Biological_Process_2021,negative regulation of peptidyl-serine phosphorylation (GO:0033137),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,PDE4D
461,GO_Biological_Process_2021,cellular response to inorganic substance (GO:0071241),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,MTR
462,GO_Biological_Process_2021,neuron apoptotic process (GO:0051402),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,BCL2
463,GO_Biological_Process_2021,cobalamin metabolic process (GO:0009235),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,MTR
464,GO_Biological_Process_2021,extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,BCL2
465,GO_Biological_Process_2021,positive regulation of immune system process (GO:0002684),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,MIA3
466,GO_Biological_Process_2021,positive regulation of phosphatase activity (GO:0010922),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,MAGI2
467,GO_Biological_Process_2021,positive regulation of T cell cytokine production (GO:0002726),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,MAP3K7
468,GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,NFE2L2
469,GO_Biological_Process_2021,NAD biosynthetic process (GO:0009435),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,NAMPT
470,GO_Biological_Process_2021,protein localization to chromatin (GO:0071168),1/21,0.1808543467278663,0.4177697011463238,0,0,5.263563829787234,9.001027258222347,MCM9
471,GO_Biological_Process_2021,cell-cell junction organization (GO:0045216),2/82,0.1816552190824171,0.4187306744950633,0,0,2.6378342245989304,4.499208199954545,PARD6B;CDH8
472,GO_Biological_Process_2021,cellular response to starvation (GO:0009267),3/158,0.1882992446425599,0.4222232461203818,0,0,2.045369406867846,3.415200045124337,ATP6V1A;IMPACT;CPEB4
473,GO_Biological_Process_2021,T cell receptor signaling pathway (GO:0050852),3/158,0.1882992446425599,0.4222232461203818,0,0,2.045369406867846,3.415200045124337,PDE4D;PDE4B;MAP3K7
474,GO_Biological_Process_2021,spindle assembly (GO:0051225),2/84,0.1884605501631794,0.4222232461203818,0,0,2.573235946263206,4.294387465326928,MAPRE2;MAP9
475,GO_Biological_Process_2021,protein mannosylation (GO:0035268),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,TMTC3
476,GO_Biological_Process_2021,regulation of adenylate cyclase activity (GO:0045761),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,CACNA1C
477,GO_Biological_Process_2021,regulation of macrophage chemotaxis (GO:0010758),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,MTUS1
478,GO_Biological_Process_2021,regulation of membrane protein ectodomain proteolysis (GO:0051043),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,ADAM9
479,GO_Biological_Process_2021,positive regulation of dendritic spine development (GO:0060999),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,CAPRIN2
480,GO_Biological_Process_2021,glutamate metabolic process (GO:0006536),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,GLS
481,GO_Biological_Process_2021,regulation of voltage-gated calcium channel activity (GO:1901385),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,PDE4B
482,GO_Biological_Process_2021,tetrapyrrole metabolic process (GO:0033013),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,MTR
483,GO_Biological_Process_2021,membrane protein intracellular domain proteolysis (GO:0031293),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,ADAM9
484,GO_Biological_Process_2021,proteasomal ubiquitin-independent protein catabolic process (GO:0010499),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,NFE2L2
485,GO_Biological_Process_2021,protein import into peroxisome membrane (GO:0045046),1/22,0.188603398542744,0.4222232461203818,0,0,5.012664640324215,8.361670444603366,ACBD5
486,GO_Biological_Process_2021,protein autophosphorylation (GO:0046777),3/159,0.1906835741692055,0.4260035496839746,0,0,2.032154673283705,3.367564601192826,NTRK2;GRK5;TAOK3
487,GO_Biological_Process_2021,cellular response to oxygen-containing compound (GO:1901701),5/323,0.1914926921155654,0.4269345266838836,0,0,1.6657266885425213,2.753289025474328,IMPACT;PDE4B;ADAM9;MTR;CPEB4
488,GO_Biological_Process_2021,negative regulation of phosphorylation (GO:0042326),2/86,0.1953005837306723,0.4279601758627888,0,0,2.5117137764196587,4.102169751181436,IMPACT;IBTK
489,GO_Biological_Process_2021,regulation of interferon-gamma production (GO:0032649),2/86,0.1953005837306723,0.4279601758627888,0,0,2.5117137764196587,4.102169751181436,PDE4D;PDE4B
490,GO_Biological_Process_2021,positive regulation of proteasomal protein catabolic process (GO:1901800),2/86,0.1953005837306723,0.4279601758627888,0,0,2.5117137764196587,4.102169751181436,RNF19A;TMTC3
491,GO_Biological_Process_2021,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240),1/23,0.1962795291870694,0.4279601758627888,0,0,4.784574468085107,7.790318149286441,BCL2
492,GO_Biological_Process_2021,negative regulation of GTPase activity (GO:0034260),1/23,0.1962795291870694,0.4279601758627888,0,0,4.784574468085107,7.790318149286441,RDX
493,GO_Biological_Process_2021,blood vessel endothelial cell migration (GO:0043534),1/23,0.1962795291870694,0.4279601758627888,0,0,4.784574468085107,7.790318149286441,MIA3
494,GO_Biological_Process_2021,negative regulation of signal transduction in absence of ligand (GO:1901099),1/23,0.1962795291870694,0.4279601758627888,0,0,4.784574468085107,7.790318149286441,BCL2
495,GO_Biological_Process_2021,regulation of steroid metabolic process (GO:0019218),1/23,0.1962795291870694,0.4279601758627888,0,0,4.784574468085107,7.790318149286441,ASAH1
496,GO_Biological_Process_2021,respiratory chain complex IV assembly (GO:0008535),1/23,0.1962795291870694,0.4279601758627888,0,0,4.784574468085107,7.790318149286441,COX20
497,GO_Biological_Process_2021,positive regulation of receptor internalization (GO:0002092),1/23,0.1962795291870694,0.4279601758627888,0,0,4.784574468085107,7.790318149286441,MAGI2
498,GO_Biological_Process_2021,membrane protein ectodomain proteolysis (GO:0006509),1/23,0.1962795291870694,0.4279601758627888,0,0,4.784574468085107,7.790318149286441,ADAM9
499,GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618),2/87,0.1987324566199866,0.4318764933338619,0,0,2.4820383768480654,4.01046717959294,IMPACT;NFE2L2
500,GO_Biological_Process_2021,purine ribonucleotide catabolic process (GO:0009154),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,PDE4D
501,GO_Biological_Process_2021,regulation of axon extension involved in axon guidance (GO:0048841),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,SEMA6D
502,GO_Biological_Process_2021,regulation of cell size (GO:0008361),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,RDX
503,GO_Biological_Process_2021,cellular response to catecholamine stimulus (GO:0071870),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,PDE4B
504,GO_Biological_Process_2021,"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)",1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,MAP3K7
505,GO_Biological_Process_2021,regulation of ruffle assembly (GO:1900027),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,RDX
506,GO_Biological_Process_2021,positive regulation of cell-substrate junction organization (GO:0150117),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,MAPRE2
507,GO_Biological_Process_2021,lipid translocation (GO:0034204),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,ATP9A
508,GO_Biological_Process_2021,sulfur amino acid metabolic process (GO:0000096),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,MTR
509,GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,NFE2L2
510,GO_Biological_Process_2021,"protein alpha-1,2-demannosylation (GO:0036508)",1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,UGGT2
511,GO_Biological_Process_2021,protein K48-linked deubiquitination (GO:0071108),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,USP25
512,GO_Biological_Process_2021,ncRNA 3'-end processing (GO:0043628),1/24,0.203883421235608,0.4318764933338619,0,0,4.57631822386679,7.277292875760221,TRNT1
513,GO_Biological_Process_2021,regulation of neuron projection development (GO:0010975),3/165,0.2051462022242703,0.4318764933338619,0,0,1.9562923138191957,3.098830355074613,NTRK2;MAGI2;TWF1
514,GO_Biological_Process_2021,transforming growth factor beta receptor signaling pathway (GO:0007179),2/89,0.205617668701232,0.4318764933338619,0,0,2.424734156985678,3.835291275007575,ADAM9;MAP3K7
